userId	geneSymbol	geneName	entrezgene	gLink
Stk32a	Stk32a	serine/threonine kinase 32A	269019	https://www.ncbi.nlm.nih.gov/gene/?term=269019
Hmgcs2	Hmgcs2	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2	15360	https://www.ncbi.nlm.nih.gov/gene/?term=15360
Ttc7b	Ttc7b	tetratricopeptide repeat domain 7B	104718	https://www.ncbi.nlm.nih.gov/gene/?term=104718
Arel1	Arel1	apoptosis resistant E3 ubiquitin protein ligase 1	68497	https://www.ncbi.nlm.nih.gov/gene/?term=68497
Socs5	Socs5	suppressor of cytokine signaling 5	56468	https://www.ncbi.nlm.nih.gov/gene/?term=56468
Grm4	Grm4	glutamate receptor, metabotropic 4	268934	https://www.ncbi.nlm.nih.gov/gene/?term=268934
Wipf3	Wipf3	WAS/WASL interacting protein family, member 3	330319	https://www.ncbi.nlm.nih.gov/gene/?term=330319
Astn1	Astn1	astrotactin 1	11899	https://www.ncbi.nlm.nih.gov/gene/?term=11899
Olfml1	Olfml1	olfactomedin-like 1	244198	https://www.ncbi.nlm.nih.gov/gene/?term=244198
Dixdc1	Dixdc1	DIX domain containing 1	330938	https://www.ncbi.nlm.nih.gov/gene/?term=330938
Kcnq3	Kcnq3	potassium voltage-gated channel, subfamily Q, member 3	110862	https://www.ncbi.nlm.nih.gov/gene/?term=110862
Pgk1	Pgk1	phosphoglycerate kinase 1	18655	https://www.ncbi.nlm.nih.gov/gene/?term=18655
Hr	Hr	lysine demethylase and nuclear receptor corepressor	15460	https://www.ncbi.nlm.nih.gov/gene/?term=15460
Lypd1	Lypd1	Ly6/Plaur domain containing 1	72585	https://www.ncbi.nlm.nih.gov/gene/?term=72585
Zfp9	Zfp9	zinc finger protein 9	22750	https://www.ncbi.nlm.nih.gov/gene/?term=22750
Lgi2	Lgi2	leucine-rich repeat LGI family, member 2	246316	https://www.ncbi.nlm.nih.gov/gene/?term=246316
Fam84a	Fam84a	family with sequence similarity 84, member A	105005	https://www.ncbi.nlm.nih.gov/gene/?term=105005
Cdr2l	Cdr2l	cerebellar degeneration-related protein 2-like	237988	https://www.ncbi.nlm.nih.gov/gene/?term=237988
Rasd2	Rasd2	RASD family, member 2	75141	https://www.ncbi.nlm.nih.gov/gene/?term=75141
Gnb4	Gnb4	guanine nucleotide binding protein (G protein), beta 4	14696	https://www.ncbi.nlm.nih.gov/gene/?term=14696
Ptn	Ptn	pleiotrophin	19242	https://www.ncbi.nlm.nih.gov/gene/?term=19242
Sparcl1	Sparcl1	SPARC-like 1	13602	https://www.ncbi.nlm.nih.gov/gene/?term=13602
Prune2	Prune2	prune homolog 2	353211	https://www.ncbi.nlm.nih.gov/gene/?term=353211
Nwd1	Nwd1	NACHT and WD repeat domain containing 1	319555	https://www.ncbi.nlm.nih.gov/gene/?term=319555
Grin2c	Grin2c	glutamate receptor, ionotropic, NMDA2C (epsilon 3)	14813	https://www.ncbi.nlm.nih.gov/gene/?term=14813
Rapgef4	Rapgef4	Rap guanine nucleotide exchange factor (GEF) 4	56508	https://www.ncbi.nlm.nih.gov/gene/?term=56508
Rab11fip3	Rab11fip3	RAB11 family interacting protein 3 (class II)	215445	https://www.ncbi.nlm.nih.gov/gene/?term=215445
Btbd8	Btbd8	BTB (POZ) domain containing 8	100503185	https://www.ncbi.nlm.nih.gov/gene/?term=100503185
Rnf208	Rnf208	ring finger protein 208	68846	https://www.ncbi.nlm.nih.gov/gene/?term=68846
Zfp521	Zfp521	zinc finger protein 521	225207	https://www.ncbi.nlm.nih.gov/gene/?term=225207
Mgat5b	Mgat5b	mannoside acetylglucosaminyltransferase 5, isoenzyme B	268510	https://www.ncbi.nlm.nih.gov/gene/?term=268510
Srr	Srr	serine racemase	27364	https://www.ncbi.nlm.nih.gov/gene/?term=27364
Prex2	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	109294	https://www.ncbi.nlm.nih.gov/gene/?term=109294
Tmem198	Tmem198	transmembrane protein 198	319998	https://www.ncbi.nlm.nih.gov/gene/?term=319998
Carhsp1	Carhsp1	calcium regulated heat stable protein 1	52502	https://www.ncbi.nlm.nih.gov/gene/?term=52502
Rnf144a	Rnf144a	ring finger protein 144A	108089	https://www.ncbi.nlm.nih.gov/gene/?term=108089
Ccdc184	Ccdc184	coiled-coil domain containing 184	239650	https://www.ncbi.nlm.nih.gov/gene/?term=239650
Atp1a2	Atp1a2	ATPase, Na+/K+ transporting, alpha 2 polypeptide	98660	https://www.ncbi.nlm.nih.gov/gene/?term=98660
Fam131a	Fam131a	family with sequence similarity 131, member A	78408	https://www.ncbi.nlm.nih.gov/gene/?term=78408
Msi1	Msi1	musashi RNA-binding protein 1	17690	https://www.ncbi.nlm.nih.gov/gene/?term=17690
Cep19	Cep19	centrosomal protein 19	66994	https://www.ncbi.nlm.nih.gov/gene/?term=66994
Cbs	Cbs	cystathionine beta-synthase	12411	https://www.ncbi.nlm.nih.gov/gene/?term=12411
Fads2	Fads2	fatty acid desaturase 2	56473	https://www.ncbi.nlm.nih.gov/gene/?term=56473
Gprasp2	Gprasp2	G protein-coupled receptor associated sorting protein 2	245607	https://www.ncbi.nlm.nih.gov/gene/?term=245607
Pygb	Pygb	brain glycogen phosphorylase	110078	https://www.ncbi.nlm.nih.gov/gene/?term=110078
Kcnh2	Kcnh2	potassium voltage-gated channel, subfamily H (eag-related), member 2	16511	https://www.ncbi.nlm.nih.gov/gene/?term=16511
Brinp1	Brinp1	bone morphogenic protein/retinoic acid inducible neural specific 1	56710	https://www.ncbi.nlm.nih.gov/gene/?term=56710
Hs6st3	Hs6st3	heparan sulfate 6-O-sulfotransferase 3	50787	https://www.ncbi.nlm.nih.gov/gene/?term=50787
Pik3r3	Pik3r3	phosphoinositide-3-kinase regulatory subunit 3	18710	https://www.ncbi.nlm.nih.gov/gene/?term=18710
S1pr1	S1pr1	sphingosine-1-phosphate receptor 1	13609	https://www.ncbi.nlm.nih.gov/gene/?term=13609
Lzts3	Lzts3	leucine zipper, putative tumor suppressor family member 3	241638	https://www.ncbi.nlm.nih.gov/gene/?term=241638
Acap3	Acap3	ArfGAP with coiled-coil, ankyrin repeat and PH domains 3	140500	https://www.ncbi.nlm.nih.gov/gene/?term=140500
Clmn	Clmn	calmin	94040	https://www.ncbi.nlm.nih.gov/gene/?term=94040
Galnt6	Galnt6	polypeptide N-acetylgalactosaminyltransferase 6	207839	https://www.ncbi.nlm.nih.gov/gene/?term=207839
Gdap1l1	Gdap1l1	ganglioside-induced differentiation-associated protein 1-like 1	228858	https://www.ncbi.nlm.nih.gov/gene/?term=228858
Nck2	Nck2	non-catalytic region of tyrosine kinase adaptor protein 2	17974	https://www.ncbi.nlm.nih.gov/gene/?term=17974
Tspan6	Tspan6	tetraspanin 6	56496	https://www.ncbi.nlm.nih.gov/gene/?term=56496
S1pr5	S1pr5	sphingosine-1-phosphate receptor 5	94226	https://www.ncbi.nlm.nih.gov/gene/?term=94226
Impact	Impact	impact, RWD domain protein	16210	https://www.ncbi.nlm.nih.gov/gene/?term=16210
Cdh20	Cdh20	cadherin 20	23836	https://www.ncbi.nlm.nih.gov/gene/?term=23836
Sowaha	Sowaha	sosondowah ankyrin repeat domain family member A	237761	https://www.ncbi.nlm.nih.gov/gene/?term=237761
Serinc5	Serinc5	serine incorporator 5	218442	https://www.ncbi.nlm.nih.gov/gene/?term=218442
Nefm	Nefm	neurofilament, medium polypeptide	18040	https://www.ncbi.nlm.nih.gov/gene/?term=18040
Atp1a3	Atp1a3	ATPase, Na+/K+ transporting, alpha 3 polypeptide	232975	https://www.ncbi.nlm.nih.gov/gene/?term=232975
Sema4f	Sema4f	sema domain, immunoglobulin domain (Ig), TM domain, and short cytoplasmic domain	20355	https://www.ncbi.nlm.nih.gov/gene/?term=20355
Tceal3	Tceal3	transcription elongation factor A (SII)-like 3	594844	https://www.ncbi.nlm.nih.gov/gene/?term=594844
Efhd1	Efhd1	EF hand domain containing 1	98363	https://www.ncbi.nlm.nih.gov/gene/?term=98363
Tubb2a	Tubb2a	tubulin, beta 2A class IIA	22151	https://www.ncbi.nlm.nih.gov/gene/?term=22151
Pdha1	Pdha1	pyruvate dehydrogenase E1 alpha 1	18597	https://www.ncbi.nlm.nih.gov/gene/?term=18597
Robo2	Robo2	roundabout guidance receptor 2	268902	https://www.ncbi.nlm.nih.gov/gene/?term=268902
Rab11fip2	Rab11fip2	RAB11 family interacting protein 2 (class I)	74998	https://www.ncbi.nlm.nih.gov/gene/?term=74998
Coch	Coch	cochlin	12810	https://www.ncbi.nlm.nih.gov/gene/?term=12810
Nedd4l	Nedd4l	neural precursor cell expressed, developmentally down-regulated gene 4-like	83814	https://www.ncbi.nlm.nih.gov/gene/?term=83814
Astn2	Astn2	astrotactin 2	56079	https://www.ncbi.nlm.nih.gov/gene/?term=56079
Kcna2	Kcna2	potassium voltage-gated channel, shaker-related subfamily, member 2	16490	https://www.ncbi.nlm.nih.gov/gene/?term=16490
Kirrel3	Kirrel3	kirre like nephrin family adhesion molecule 3	67703	https://www.ncbi.nlm.nih.gov/gene/?term=67703
Klc2	Klc2	kinesin light chain 2	16594	https://www.ncbi.nlm.nih.gov/gene/?term=16594
Vstm2l	Vstm2l	V-set and transmembrane domain containing 2-like	277432	https://www.ncbi.nlm.nih.gov/gene/?term=277432
Dscam	Dscam	DS cell adhesion molecule	13508	https://www.ncbi.nlm.nih.gov/gene/?term=13508
Shc3	Shc3	src homology 2 domain-containing transforming protein C3	20418	https://www.ncbi.nlm.nih.gov/gene/?term=20418
Cdh19	Cdh19	cadherin 19, type 2	227485	https://www.ncbi.nlm.nih.gov/gene/?term=227485
St6galnac5	St6galnac5	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5	26938	https://www.ncbi.nlm.nih.gov/gene/?term=26938
Amer3	Amer3	APC membrane recruitment 3	211383	https://www.ncbi.nlm.nih.gov/gene/?term=211383
Srgap3	Srgap3	SLIT-ROBO Rho GTPase activating protein 3	259302	https://www.ncbi.nlm.nih.gov/gene/?term=259302
Gas7	Gas7	growth arrest specific 7	14457	https://www.ncbi.nlm.nih.gov/gene/?term=14457
Lrrc4b	Lrrc4b	leucine rich repeat containing 4B	272381	https://www.ncbi.nlm.nih.gov/gene/?term=272381
Cyfip2	Cyfip2	cytoplasmic FMR1 interacting protein 2	76884	https://www.ncbi.nlm.nih.gov/gene/?term=76884
Ptpn5	Ptpn5	protein tyrosine phosphatase, non-receptor type 5	19259	https://www.ncbi.nlm.nih.gov/gene/?term=19259
Fa2h	Fa2h	fatty acid 2-hydroxylase	338521	https://www.ncbi.nlm.nih.gov/gene/?term=338521
Nptn	Nptn	neuroplastin	20320	https://www.ncbi.nlm.nih.gov/gene/?term=20320
St8sia1	St8sia1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1	20449	https://www.ncbi.nlm.nih.gov/gene/?term=20449
Fxyd6	Fxyd6	FXYD domain-containing ion transport regulator 6	59095	https://www.ncbi.nlm.nih.gov/gene/?term=59095
Mpp3	Mpp3	membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3)	13384	https://www.ncbi.nlm.nih.gov/gene/?term=13384
Atp6v1e1	Atp6v1e1	ATPase, H+ transporting, lysosomal V1 subunit E1	11973	https://www.ncbi.nlm.nih.gov/gene/?term=11973
Dlx5	Dlx5	distal-less homeobox 5	13395	https://www.ncbi.nlm.nih.gov/gene/?term=13395
Ankrd34b	Ankrd34b	ankyrin repeat domain 34B	218440	https://www.ncbi.nlm.nih.gov/gene/?term=218440
Ripor2	Ripor2	RHO family interacting cell polarization regulator 2	193385	https://www.ncbi.nlm.nih.gov/gene/?term=193385
Sobp	Sobp	sine oculis binding protein	109205	https://www.ncbi.nlm.nih.gov/gene/?term=109205
2310022B05Rik	2310022B05Rik	RIKEN cDNA 2310022B05 gene	69551	https://www.ncbi.nlm.nih.gov/gene/?term=69551
Suclg1	Suclg1	succinate-CoA ligase, GDP-forming, alpha subunit	56451	https://www.ncbi.nlm.nih.gov/gene/?term=56451
S100a1	S100a1	S100 calcium binding protein A1	20193	https://www.ncbi.nlm.nih.gov/gene/?term=20193
Fam126b	Fam126b	family with sequence similarity 126, member B	213056	https://www.ncbi.nlm.nih.gov/gene/?term=213056
Ttyh2	Ttyh2	tweety family member 2	117160	https://www.ncbi.nlm.nih.gov/gene/?term=117160
Usp33	Usp33	ubiquitin specific peptidase 33	170822	https://www.ncbi.nlm.nih.gov/gene/?term=170822
Paip2b	Paip2b	poly(A) binding protein interacting protein 2B	232164	https://www.ncbi.nlm.nih.gov/gene/?term=232164
Slc9a5	Slc9a5	solute carrier family 9 (sodium/hydrogen exchanger), member 5	277973	https://www.ncbi.nlm.nih.gov/gene/?term=277973
Tagln3	Tagln3	transgelin 3	56370	https://www.ncbi.nlm.nih.gov/gene/?term=56370
Tpd52l1	Tpd52l1	tumor protein D52-like 1	21987	https://www.ncbi.nlm.nih.gov/gene/?term=21987
Cdk5	Cdk5	cyclin-dependent kinase 5	12568	https://www.ncbi.nlm.nih.gov/gene/?term=12568
Pla2g16	Pla2g16	phospholipase A2, group XVI	225845	https://www.ncbi.nlm.nih.gov/gene/?term=225845
Dusp8	Dusp8	dual specificity phosphatase 8	18218	https://www.ncbi.nlm.nih.gov/gene/?term=18218
Elfn2	Elfn2	leucine rich repeat and fibronectin type III, extracellular 2	207393	https://www.ncbi.nlm.nih.gov/gene/?term=207393
Cttn	Cttn	cortactin	13043	https://www.ncbi.nlm.nih.gov/gene/?term=13043
Chsy3	Chsy3	chondroitin sulfate synthase 3	78923	https://www.ncbi.nlm.nih.gov/gene/?term=78923
4931428F04Rik	4931428F04Rik	RIKEN cDNA 4931428F04 gene	74356	https://www.ncbi.nlm.nih.gov/gene/?term=74356
Ssx2ip	Ssx2ip	synovial sarcoma, X 2 interacting protein	99167	https://www.ncbi.nlm.nih.gov/gene/?term=99167
Kcnf1	Kcnf1	potassium voltage-gated channel, subfamily F, member 1	382571	https://www.ncbi.nlm.nih.gov/gene/?term=382571
Agpat4	Agpat4	1-acylglycerol-3-phosphate O-acyltransferase 4 (lysophosphatidic acid acyltransferase, delta)	68262	https://www.ncbi.nlm.nih.gov/gene/?term=68262
Aox1	Aox1	aldehyde oxidase 1	11761	https://www.ncbi.nlm.nih.gov/gene/?term=11761
Acox1	Acox1	acyl-Coenzyme A oxidase 1, palmitoyl	11430	https://www.ncbi.nlm.nih.gov/gene/?term=11430
Gng11	Gng11	guanine nucleotide binding protein (G protein), gamma 11	66066	https://www.ncbi.nlm.nih.gov/gene/?term=66066
Mfn2	Mfn2	mitofusin 2	170731	https://www.ncbi.nlm.nih.gov/gene/?term=170731
Bhlhe40	Bhlhe40	basic helix-loop-helix family, member e40	20893	https://www.ncbi.nlm.nih.gov/gene/?term=20893
Pou3f4	Pou3f4	POU domain, class 3, transcription factor 4	18994	https://www.ncbi.nlm.nih.gov/gene/?term=18994
Actn2	Actn2	actinin alpha 2	11472	https://www.ncbi.nlm.nih.gov/gene/?term=11472
Cx3cl1	Cx3cl1	chemokine (C-X3-C motif) ligand 1	20312	https://www.ncbi.nlm.nih.gov/gene/?term=20312
Gfra4	Gfra4	glial cell line derived neurotrophic factor family receptor alpha 4	14588	https://www.ncbi.nlm.nih.gov/gene/?term=14588
Fam19a5	Fam19a5	family with sequence similarity 19, member A5	106014	https://www.ncbi.nlm.nih.gov/gene/?term=106014
Retreg2	Retreg2	reticulophagy regulator family member 2	227298	https://www.ncbi.nlm.nih.gov/gene/?term=227298
Kcnc1	Kcnc1	potassium voltage gated channel, Shaw-related subfamily, member 1	16502	https://www.ncbi.nlm.nih.gov/gene/?term=16502
Ctnnd2	Ctnnd2	catenin (cadherin associated protein), delta 2	18163	https://www.ncbi.nlm.nih.gov/gene/?term=18163
Stmn1	Stmn1	stathmin 1	16765	https://www.ncbi.nlm.nih.gov/gene/?term=16765
P4htm	P4htm	prolyl 4-hydroxylase, transmembrane (endoplasmic reticulum)	74443	https://www.ncbi.nlm.nih.gov/gene/?term=74443
Sybu	Sybu	syntabulin (syntaxin-interacting)	319613	https://www.ncbi.nlm.nih.gov/gene/?term=319613
Gsk3b	Gsk3b	glycogen synthase kinase 3 beta	56637	https://www.ncbi.nlm.nih.gov/gene/?term=56637
Mmp15	Mmp15	matrix metallopeptidase 15	17388	https://www.ncbi.nlm.nih.gov/gene/?term=17388
Paqr4	Paqr4	progestin and adipoQ receptor family member IV	76498	https://www.ncbi.nlm.nih.gov/gene/?term=76498
Kbtbd11	Kbtbd11	kelch repeat and BTB (POZ) domain containing 11	74901	https://www.ncbi.nlm.nih.gov/gene/?term=74901
Ap2a1	Ap2a1	adaptor-related protein complex 2, alpha 1 subunit	11771	https://www.ncbi.nlm.nih.gov/gene/?term=11771
Bcl11b	Bcl11b	B cell leukemia/lymphoma 11B	58208	https://www.ncbi.nlm.nih.gov/gene/?term=58208
Scg2	Scg2	secretogranin II	20254	https://www.ncbi.nlm.nih.gov/gene/?term=20254
Casc4	Casc4	cancer susceptibility candidate 4	319996	https://www.ncbi.nlm.nih.gov/gene/?term=319996
Magee2	Magee2	melanoma antigen, family E, 2	272790	https://www.ncbi.nlm.nih.gov/gene/?term=272790
Galnt14	Galnt14	polypeptide N-acetylgalactosaminyltransferase 14	71685	https://www.ncbi.nlm.nih.gov/gene/?term=71685
Qdpr	Qdpr	quinoid dihydropteridine reductase	110391	https://www.ncbi.nlm.nih.gov/gene/?term=110391
Cdh18	Cdh18	cadherin 18	320865	https://www.ncbi.nlm.nih.gov/gene/?term=320865
Sema5b	Sema5b	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B	20357	https://www.ncbi.nlm.nih.gov/gene/?term=20357
Slit3	Slit3	slit guidance ligand 3	20564	https://www.ncbi.nlm.nih.gov/gene/?term=20564
Plppr4	Plppr4	phospholipid phosphatase related 4	229791	https://www.ncbi.nlm.nih.gov/gene/?term=229791
Clcn2	Clcn2	chloride channel, voltage-sensitive 2	12724	https://www.ncbi.nlm.nih.gov/gene/?term=12724
Fam131b	Fam131b	family with sequence similarity 131, member B	76156	https://www.ncbi.nlm.nih.gov/gene/?term=76156
Mdga2	Mdga2	MAM domain containing glycosylphosphatidylinositol anchor 2	320772	https://www.ncbi.nlm.nih.gov/gene/?term=320772
Syp	Syp	synaptophysin	20977	https://www.ncbi.nlm.nih.gov/gene/?term=20977
Hs3st4	Hs3st4	heparan sulfate (glucosamine) 3-O-sulfotransferase 4	628779	https://www.ncbi.nlm.nih.gov/gene/?term=628779
Grin2a	Grin2a	glutamate receptor, ionotropic, NMDA2A (epsilon 1)	14811	https://www.ncbi.nlm.nih.gov/gene/?term=14811
Ppp2r5b	Ppp2r5b	protein phosphatase 2, regulatory subunit B', beta	225849	https://www.ncbi.nlm.nih.gov/gene/?term=225849
Npdc1	Npdc1	neural proliferation, differentiation and control 1	18146	https://www.ncbi.nlm.nih.gov/gene/?term=18146
Rgma	Rgma	repulsive guidance molecule family member A	244058	https://www.ncbi.nlm.nih.gov/gene/?term=244058
1500009C09Rik	1500009C09Rik	RIKEN cDNA 1500009C09 gene	76505	https://www.ncbi.nlm.nih.gov/gene/?term=76505
Nipal3	Nipal3	NIPA-like domain containing 3	74552	https://www.ncbi.nlm.nih.gov/gene/?term=74552
Gsta4	Gsta4	glutathione S-transferase, alpha 4	14860	https://www.ncbi.nlm.nih.gov/gene/?term=14860
Zmat4	Zmat4	zinc finger, matrin type 4	320158	https://www.ncbi.nlm.nih.gov/gene/?term=320158
Pld3	Pld3	phospholipase D family, member 3	18807	https://www.ncbi.nlm.nih.gov/gene/?term=18807
Acss2	Acss2	acyl-CoA synthetase short-chain family member 2	60525	https://www.ncbi.nlm.nih.gov/gene/?term=60525
Sirt3	Sirt3	sirtuin 3	64384	https://www.ncbi.nlm.nih.gov/gene/?term=64384
Ppp2r2a	Ppp2r2a	protein phosphatase 2, regulatory subunit B, alpha	71978	https://www.ncbi.nlm.nih.gov/gene/?term=71978
Abca8a	Abca8a	ATP-binding cassette, sub-family A (ABC1), member 8a	217258	https://www.ncbi.nlm.nih.gov/gene/?term=217258
Camkk2	Camkk2	calcium/calmodulin-dependent protein kinase kinase 2, beta	207565	https://www.ncbi.nlm.nih.gov/gene/?term=207565
Slc8a3	Slc8a3	solute carrier family 8 (sodium/calcium exchanger), member 3	110893	https://www.ncbi.nlm.nih.gov/gene/?term=110893
Adcy5	Adcy5	adenylate cyclase 5	224129	https://www.ncbi.nlm.nih.gov/gene/?term=224129
Kif1bp	Kif1bp	KIF1 binding protein	72320	https://www.ncbi.nlm.nih.gov/gene/?term=72320
Mlf2	Mlf2	myeloid leukemia factor 2	30853	https://www.ncbi.nlm.nih.gov/gene/?term=30853
Susd4	Susd4	sushi domain containing 4	96935	https://www.ncbi.nlm.nih.gov/gene/?term=96935
Tesc	Tesc	tescalcin	57816	https://www.ncbi.nlm.nih.gov/gene/?term=57816
Csdc2	Csdc2	cold shock domain containing C2, RNA binding	105859	https://www.ncbi.nlm.nih.gov/gene/?term=105859
Hap1	Hap1	huntingtin-associated protein 1	15114	https://www.ncbi.nlm.nih.gov/gene/?term=15114
Syndig1	Syndig1	synapse differentiation inducing 1	433485	https://www.ncbi.nlm.nih.gov/gene/?term=433485
Ptk2	Ptk2	PTK2 protein tyrosine kinase 2	14083	https://www.ncbi.nlm.nih.gov/gene/?term=14083
Pkm	Pkm	pyruvate kinase, muscle	18746	https://www.ncbi.nlm.nih.gov/gene/?term=18746
Dip2c	Dip2c	disco interacting protein 2 homolog C	208440	https://www.ncbi.nlm.nih.gov/gene/?term=208440
Capn5	Capn5	calpain 5	12337	https://www.ncbi.nlm.nih.gov/gene/?term=12337
Smarca1	Smarca1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1	93761	https://www.ncbi.nlm.nih.gov/gene/?term=93761
Pcdh8	Pcdh8	protocadherin 8	18530	https://www.ncbi.nlm.nih.gov/gene/?term=18530
Efnb2	Efnb2	ephrin B2	13642	https://www.ncbi.nlm.nih.gov/gene/?term=13642
Mcc	Mcc	mutated in colorectal cancers	328949	https://www.ncbi.nlm.nih.gov/gene/?term=328949
Arpin	Arpin	actin-related protein 2/3 complex inhibitor	70420	https://www.ncbi.nlm.nih.gov/gene/?term=70420
Col25a1	Col25a1	collagen, type XXV, alpha 1	77018	https://www.ncbi.nlm.nih.gov/gene/?term=77018
Slc5a7	Slc5a7	solute carrier family 5 (choline transporter), member 7	63993	https://www.ncbi.nlm.nih.gov/gene/?term=63993
Baiap2	Baiap2	brain-specific angiogenesis inhibitor 1-associated protein 2	108100	https://www.ncbi.nlm.nih.gov/gene/?term=108100
Tmem132a	Tmem132a	transmembrane protein 132A	98170	https://www.ncbi.nlm.nih.gov/gene/?term=98170
Lig4	Lig4	ligase IV, DNA, ATP-dependent	319583	https://www.ncbi.nlm.nih.gov/gene/?term=319583
Fgfr2	Fgfr2	fibroblast growth factor receptor 2	14183	https://www.ncbi.nlm.nih.gov/gene/?term=14183
Il1rapl1	Il1rapl1	interleukin 1 receptor accessory protein-like 1	331461	https://www.ncbi.nlm.nih.gov/gene/?term=331461
Slc39a10	Slc39a10	solute carrier family 39 (zinc transporter), member 10	227059	https://www.ncbi.nlm.nih.gov/gene/?term=227059
Olig2	Olig2	oligodendrocyte transcription factor 2	50913	https://www.ncbi.nlm.nih.gov/gene/?term=50913
Plcxd3	Plcxd3	phosphatidylinositol-specific phospholipase C, X domain containing 3	239318	https://www.ncbi.nlm.nih.gov/gene/?term=239318
Ube2e2	Ube2e2	ubiquitin-conjugating enzyme E2E 2	218793	https://www.ncbi.nlm.nih.gov/gene/?term=218793
Fibcd1	Fibcd1	fibrinogen C domain containing 1	98970	https://www.ncbi.nlm.nih.gov/gene/?term=98970
Mdh2	Mdh2	malate dehydrogenase 2, NAD (mitochondrial)	17448	https://www.ncbi.nlm.nih.gov/gene/?term=17448
Dact3	Dact3	dishevelled-binding antagonist of beta-catenin 3	629378	https://www.ncbi.nlm.nih.gov/gene/?term=629378
Chrm1	Chrm1	cholinergic receptor, muscarinic 1, CNS	12669	https://www.ncbi.nlm.nih.gov/gene/?term=12669
Pik3ip1	Pik3ip1	phosphoinositide-3-kinase interacting protein 1	216505	https://www.ncbi.nlm.nih.gov/gene/?term=216505
Snx25	Snx25	sorting nexin 25	102141	https://www.ncbi.nlm.nih.gov/gene/?term=102141
